CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
3372,Customer_3372,18,Female,Miami,20,89.16,422,1
3373,Customer_3373,24,Male,Miami,7,54.07,410,1
3374,Customer_3374,31,Male,Chicago,10,85.36,445,1
3375,Customer_3375,34,Female,Miami,2,97.57,114,0
3376,Customer_3376,68,Male,Miami,22,32.27,125,1
3377,Customer_3377,53,Female,Chicago,21,72.76,376,1
3378,Customer_3378,64,Male,Miami,20,70.2,91,0
3379,Customer_3379,33,Female,Chicago,14,79.88,147,1
3380,Customer_3380,59,Male,New York,7,90.39,86,1
3381,Customer_3381,60,Male,Houston,8,38.72,361,1
3382,Customer_3382,54,Male,Los Angeles,8,30.57,405,1
3383,Customer_3383,31,Female,New York,12,67.46,417,0
3384,Customer_3384,24,Female,Houston,1,49.12,480,0
3385,Customer_3385,42,Male,Miami,18,30.24,187,1
3386,Customer_3386,35,Female,Chicago,1,77.09,198,1
3387,Customer_3387,31,Male,New York,20,65.22,221,1
3388,Customer_3388,61,Male,Los Angeles,18,82.48,217,1
3389,Customer_3389,70,Female,Miami,5,88.91,342,1
3390,Customer_3390,55,Female,Chicago,4,37.66,450,1
3391,Customer_3391,43,Male,New York,18,98.43,432,1
3392,Customer_3392,55,Male,Chicago,16,38.4,65,0
3393,Customer_3393,27,Female,New York,14,60.54,60,0
3394,Customer_3394,56,Male,Chicago,9,56.78,489,1
3395,Customer_3395,29,Female,Los Angeles,4,33.57,362,0
3396,Customer_3396,51,Male,Los Angeles,6,44.95,452,0
3397,Customer_3397,45,Male,Miami,20,94.76,187,1
3398,Customer_3398,58,Female,Houston,18,35.87,243,1
3399,Customer_3399,65,Male,Chicago,16,41.27,310,0
3400,Customer_3400,36,Male,Houston,18,87.43,370,1
3401,Customer_3401,59,Female,New York,15,74.75,392,1
3402,Customer_3402,61,Female,Miami,14,56.6,313,1
3403,Customer_3403,41,Male,Chicago,12,58.08,142,1
3404,Customer_3404,32,Female,New York,11,80.4,240,0
3405,Customer_3405,48,Male,Miami,21,82.19,380,0
3406,Customer_3406,33,Male,Chicago,18,59.55,394,0
3407,Customer_3407,52,Female,New York,19,46.71,497,1
3408,Customer_3408,67,Female,Chicago,10,45.57,395,0
3409,Customer_3409,49,Male,Chicago,5,64.62,371,1
3410,Customer_3410,30,Male,Houston,22,41.08,100,1
3411,Customer_3411,52,Female,New York,15,58.06,110,0
3412,Customer_3412,26,Male,Houston,22,69.01,475,0
3413,Customer_3413,26,Female,Houston,24,84.76,227,1
3414,Customer_3414,59,Female,Chicago,22,45.07,130,1
3415,Customer_3415,30,Female,Chicago,20,33.05,356,0
3416,Customer_3416,55,Female,Chicago,7,33.12,309,1
3417,Customer_3417,28,Female,Miami,16,73.93,272,0
3418,Customer_3418,41,Female,New York,12,91.73,197,1
3419,Customer_3419,30,Male,Los Angeles,7,37.22,463,1
3420,Customer_3420,19,Female,Miami,10,46.79,462,0
3421,Customer_3421,37,Female,Los Angeles,1,84.06,465,0
3422,Customer_3422,42,Female,Miami,18,50.65,233,0
3423,Customer_3423,23,Female,Miami,13,52.54,139,1
3424,Customer_3424,54,Male,New York,15,87.27,166,0
3425,Customer_3425,22,Female,New York,13,43.03,335,1
3426,Customer_3426,21,Male,Houston,8,50.29,369,1
3427,Customer_3427,36,Male,Miami,16,96.31,483,1
3428,Customer_3428,47,Male,Miami,1,82.25,311,0
3429,Customer_3429,22,Female,Chicago,9,32.06,400,0
3430,Customer_3430,57,Female,Miami,18,89.1,381,1
3431,Customer_3431,64,Female,New York,21,41.62,406,0
3432,Customer_3432,22,Male,New York,10,96.68,307,1
3433,Customer_3433,25,Male,Houston,2,52.62,269,0
3434,Customer_3434,63,Male,Los Angeles,23,70.72,443,0
3435,Customer_3435,55,Female,Houston,3,98.03,212,1
3436,Customer_3436,70,Female,Los Angeles,9,59.82,396,1
3437,Customer_3437,46,Female,Los Angeles,12,67.4,408,0
3438,Customer_3438,33,Female,New York,5,90.78,205,0
3439,Customer_3439,18,Male,New York,19,42.52,246,1
3440,Customer_3440,41,Female,Miami,5,74.57,460,1
3441,Customer_3441,21,Female,Houston,4,67.01,377,0
3442,Customer_3442,55,Male,Chicago,15,66.25,124,0
3443,Customer_3443,46,Male,Houston,18,36.65,216,0
3444,Customer_3444,23,Female,Los Angeles,6,71.04,163,0
3445,Customer_3445,63,Male,Houston,9,94.13,166,1
3446,Customer_3446,28,Female,Chicago,9,92.62,355,0
3447,Customer_3447,38,Male,Chicago,16,53.86,188,0
3448,Customer_3448,39,Female,Los Angeles,6,46.98,206,1
3449,Customer_3449,51,Male,Miami,4,53.2,241,1
3450,Customer_3450,45,Male,Miami,11,47.21,274,1
3451,Customer_3451,44,Female,Miami,4,73.85,103,1
3452,Customer_3452,55,Female,New York,14,58.83,493,0
3453,Customer_3453,41,Male,Houston,21,59.8,210,1
3454,Customer_3454,66,Female,Los Angeles,19,55.6,362,1
3455,Customer_3455,55,Male,Chicago,10,41.85,96,0
3456,Customer_3456,62,Male,Los Angeles,12,33.84,196,0
3457,Customer_3457,19,Male,Chicago,19,40.53,451,1
3458,Customer_3458,45,Male,New York,15,81.9,83,1
3459,Customer_3459,30,Female,Chicago,23,68.3,345,1
3460,Customer_3460,68,Female,Miami,17,44.01,73,1
3461,Customer_3461,54,Male,Los Angeles,14,96.05,329,0
3462,Customer_3462,66,Female,Los Angeles,10,41.5,294,1
3463,Customer_3463,65,Male,Miami,15,32.38,156,1
3464,Customer_3464,37,Male,New York,22,97.08,169,1
3465,Customer_3465,57,Female,Los Angeles,3,95.78,472,0
3466,Customer_3466,34,Female,Houston,17,87.73,367,1
3467,Customer_3467,31,Female,Miami,1,62.93,426,0
3468,Customer_3468,42,Female,Los Angeles,22,94.14,311,0
3469,Customer_3469,53,Female,Chicago,10,39.67,381,0
3470,Customer_3470,52,Male,Los Angeles,20,67.45,59,1
3471,Customer_3471,67,Male,Chicago,19,51.85,239,1
3472,Customer_3472,27,Female,Miami,15,53.77,236,0
3473,Customer_3473,69,Female,Los Angeles,19,52.21,426,1
3474,Customer_3474,60,Female,Los Angeles,11,50.21,427,0
3475,Customer_3475,47,Male,Miami,8,82.24,428,1
3476,Customer_3476,37,Male,New York,12,36.85,151,1
3477,Customer_3477,47,Male,Los Angeles,22,98.03,267,1
3478,Customer_3478,55,Male,Los Angeles,22,96.15,153,1
3479,Customer_3479,66,Male,Miami,13,58.5,140,1
3480,Customer_3480,18,Male,Los Angeles,10,41.7,420,1
3481,Customer_3481,64,Male,Los Angeles,2,87.98,376,0
3482,Customer_3482,58,Female,Miami,1,88.38,227,0
3483,Customer_3483,69,Female,Houston,2,58.79,50,0
3484,Customer_3484,61,Female,New York,24,90.81,157,0
3485,Customer_3485,60,Male,Los Angeles,1,61.18,300,1
3486,Customer_3486,65,Male,New York,2,75.31,382,1
3487,Customer_3487,33,Female,Houston,16,33.53,363,1
3488,Customer_3488,50,Male,New York,14,47.21,326,0
3489,Customer_3489,23,Male,Miami,17,88.83,217,0
3490,Customer_3490,56,Male,Chicago,10,91.12,431,1
3491,Customer_3491,43,Male,New York,15,76.48,293,1
3492,Customer_3492,46,Male,Los Angeles,16,98.97,352,0
3493,Customer_3493,50,Female,New York,20,74.37,398,0
3494,Customer_3494,49,Female,Los Angeles,11,33.94,324,0
3495,Customer_3495,28,Male,Los Angeles,2,73.23,230,0
3496,Customer_3496,44,Male,Houston,14,76.79,277,0
3497,Customer_3497,67,Male,Houston,4,48.68,98,0
3498,Customer_3498,62,Female,New York,19,72.91,460,0
3499,Customer_3499,21,Male,Los Angeles,20,48.06,188,0
3500,Customer_3500,44,Female,New York,12,91.11,442,0
3501,Customer_3501,31,Female,Miami,6,45.13,171,0
3502,Customer_3502,56,Male,Miami,2,52.0,470,0
3503,Customer_3503,39,Male,Miami,11,51.42,172,0
3504,Customer_3504,45,Female,Miami,13,53.02,462,1
3505,Customer_3505,21,Female,New York,20,45.56,436,1
3506,Customer_3506,65,Female,Houston,17,44.03,230,1
3507,Customer_3507,61,Male,New York,16,37.43,397,1
3508,Customer_3508,29,Male,New York,1,41.57,161,1
3509,Customer_3509,57,Female,Miami,4,38.62,59,0
3510,Customer_3510,25,Female,Los Angeles,6,50.53,492,0
3511,Customer_3511,26,Female,Chicago,22,34.29,140,0
3512,Customer_3512,45,Male,Miami,10,60.41,469,1
3513,Customer_3513,65,Male,Houston,7,85.24,291,1
3514,Customer_3514,50,Female,Houston,10,33.06,395,0
3515,Customer_3515,37,Female,Houston,14,80.51,95,1
3516,Customer_3516,55,Female,Los Angeles,23,93.95,480,0
3517,Customer_3517,33,Female,Chicago,7,30.48,125,1
3518,Customer_3518,27,Male,Miami,19,73.7,94,1
3519,Customer_3519,51,Male,Los Angeles,1,88.24,58,1
3520,Customer_3520,65,Female,Houston,5,68.84,412,1
3521,Customer_3521,66,Male,Chicago,24,64.46,412,0
3522,Customer_3522,20,Female,Houston,9,54.69,383,1
3523,Customer_3523,36,Male,Los Angeles,24,60.77,197,0
3524,Customer_3524,59,Male,New York,17,39.18,482,0
3525,Customer_3525,33,Female,New York,8,51.94,267,0
3526,Customer_3526,20,Female,Chicago,12,49.72,368,1
3527,Customer_3527,43,Female,Los Angeles,5,53.57,367,0
3528,Customer_3528,45,Male,New York,3,37.0,314,0
3529,Customer_3529,36,Male,New York,19,42.89,485,1
3530,Customer_3530,46,Female,Miami,5,90.31,311,1
3531,Customer_3531,38,Female,Miami,21,91.94,247,0
3532,Customer_3532,41,Male,Los Angeles,10,42.96,453,1
3533,Customer_3533,47,Male,Miami,12,75.46,291,0
3534,Customer_3534,33,Male,Miami,20,94.24,75,0
3535,Customer_3535,66,Male,Houston,3,80.04,316,0
3536,Customer_3536,37,Male,Houston,3,84.19,379,1
3537,Customer_3537,28,Male,Houston,18,79.09,78,1
3538,Customer_3538,49,Female,Los Angeles,17,46.95,122,1
3539,Customer_3539,38,Female,New York,5,68.61,100,0
3540,Customer_3540,30,Male,Chicago,8,65.96,427,1
3541,Customer_3541,27,Female,Houston,10,76.73,356,0
3542,Customer_3542,63,Male,Miami,6,60.04,386,0
3543,Customer_3543,47,Female,Los Angeles,12,55.25,476,1
3544,Customer_3544,23,Male,New York,11,48.87,53,1
3545,Customer_3545,54,Female,Miami,17,50.94,253,0
3546,Customer_3546,53,Male,Houston,23,91.18,197,0
3547,Customer_3547,23,Female,Los Angeles,9,64.88,409,1
3548,Customer_3548,56,Female,Miami,3,80.93,255,0
3549,Customer_3549,46,Female,Miami,19,36.08,496,1
3550,Customer_3550,63,Male,Chicago,22,98.33,427,1
3551,Customer_3551,39,Female,Chicago,17,89.3,93,1
3552,Customer_3552,38,Female,Chicago,16,71.58,223,1
3553,Customer_3553,53,Female,New York,14,44.76,232,0
3554,Customer_3554,29,Female,New York,15,32.79,384,0
3555,Customer_3555,39,Male,Houston,5,98.43,152,0
3556,Customer_3556,45,Female,Miami,1,92.63,471,0
3557,Customer_3557,38,Male,Chicago,23,48.44,255,0
3558,Customer_3558,38,Male,New York,2,72.39,265,0
3559,Customer_3559,22,Male,Houston,23,96.24,245,0
3560,Customer_3560,69,Female,Miami,19,41.69,75,1
3561,Customer_3561,57,Female,Miami,6,38.86,469,0
3562,Customer_3562,44,Male,New York,19,61.88,329,0
3563,Customer_3563,66,Female,Chicago,18,47.89,401,1
3564,Customer_3564,46,Female,Chicago,2,76.09,97,1
3565,Customer_3565,44,Male,Miami,8,42.84,403,0
3566,Customer_3566,63,Male,Los Angeles,21,33.33,85,0
3567,Customer_3567,51,Male,Miami,4,79.06,266,1
3568,Customer_3568,49,Female,Miami,6,38.76,192,1
3569,Customer_3569,62,Male,New York,23,90.43,186,0
3570,Customer_3570,31,Male,Los Angeles,22,54.68,277,1
3571,Customer_3571,20,Male,Los Angeles,4,67.39,219,0
3572,Customer_3572,48,Male,Chicago,20,44.18,75,1
3573,Customer_3573,62,Male,Miami,15,75.65,393,0
3574,Customer_3574,38,Male,Chicago,20,68.52,51,0
3575,Customer_3575,53,Female,Houston,11,92.41,253,0
3576,Customer_3576,59,Female,Los Angeles,3,36.73,250,0
3577,Customer_3577,26,Male,Houston,5,65.04,144,0
3578,Customer_3578,54,Male,New York,2,48.36,66,0
3579,Customer_3579,43,Male,Houston,5,65.32,354,1
3580,Customer_3580,56,Male,Houston,21,74.71,498,0
3581,Customer_3581,69,Female,Los Angeles,1,53.57,273,1
3582,Customer_3582,47,Male,Miami,19,92.11,406,0
3583,Customer_3583,49,Female,Chicago,20,52.41,204,0
3584,Customer_3584,55,Female,Miami,3,92.7,390,1
3585,Customer_3585,25,Female,Houston,15,67.3,378,1
3586,Customer_3586,29,Male,Chicago,15,80.2,435,1
3587,Customer_3587,18,Male,Houston,19,30.71,219,1
3588,Customer_3588,29,Female,Miami,7,75.66,69,1
3589,Customer_3589,60,Male,Houston,1,58.51,370,1
3590,Customer_3590,62,Male,New York,8,88.46,148,0
3591,Customer_3591,69,Female,New York,20,36.29,440,0
3592,Customer_3592,50,Male,Los Angeles,2,93.72,413,0
3593,Customer_3593,21,Female,New York,16,93.03,128,0
3594,Customer_3594,36,Female,Houston,21,51.1,123,1
3595,Customer_3595,32,Female,New York,7,53.49,440,0
3596,Customer_3596,48,Female,New York,3,82.8,141,1
3597,Customer_3597,58,Male,Miami,1,58.13,480,1
3598,Customer_3598,57,Male,Los Angeles,2,88.63,414,1
3599,Customer_3599,67,Male,Miami,15,51.3,435,0
3600,Customer_3600,56,Female,Miami,17,46.88,448,0
3601,Customer_3601,50,Female,Chicago,20,33.62,209,0
3602,Customer_3602,62,Female,Houston,24,80.27,302,1
3603,Customer_3603,42,Male,Miami,4,70.47,373,1
3604,Customer_3604,31,Female,Miami,16,93.11,447,0
3605,Customer_3605,64,Male,Los Angeles,2,52.62,224,0
3606,Customer_3606,58,Female,New York,17,38.75,335,0
3607,Customer_3607,31,Female,Los Angeles,13,45.89,184,1
3608,Customer_3608,19,Female,New York,11,39.74,371,0
3609,Customer_3609,19,Male,Houston,14,65.25,201,1
3610,Customer_3610,64,Female,New York,22,30.63,416,1
3611,Customer_3611,38,Male,Los Angeles,21,84.91,449,1
3612,Customer_3612,35,Male,Houston,14,53.88,186,1
3613,Customer_3613,32,Female,Miami,4,43.21,300,1
3614,Customer_3614,51,Male,Miami,15,36.98,323,0
3615,Customer_3615,53,Female,Chicago,17,64.35,364,0
3616,Customer_3616,29,Female,New York,2,73.42,376,1
3617,Customer_3617,30,Male,Houston,1,70.91,171,0
3618,Customer_3618,37,Female,Houston,20,85.09,233,1
3619,Customer_3619,44,Male,Los Angeles,16,70.63,252,1
3620,Customer_3620,55,Male,New York,10,77.73,473,0
3621,Customer_3621,24,Male,Chicago,13,50.93,445,1
3622,Customer_3622,18,Male,Chicago,9,66.24,415,1
3623,Customer_3623,61,Male,New York,20,50.24,401,0
3624,Customer_3624,56,Male,Houston,20,62.75,404,0
3625,Customer_3625,31,Female,Houston,24,50.83,495,1
3626,Customer_3626,52,Female,Chicago,11,72.85,230,1
3627,Customer_3627,26,Male,Los Angeles,2,60.41,420,1
3628,Customer_3628,57,Female,Chicago,12,86.42,202,1
3629,Customer_3629,25,Female,Houston,8,84.69,293,0
3630,Customer_3630,33,Male,Los Angeles,2,58.56,349,1
3631,Customer_3631,34,Female,Chicago,2,36.08,144,1
3632,Customer_3632,33,Female,New York,10,69.53,337,0
3633,Customer_3633,21,Female,Chicago,2,47.54,222,1
3634,Customer_3634,21,Male,Miami,13,49.75,97,0
3635,Customer_3635,37,Female,Miami,13,34.23,86,1
3636,Customer_3636,62,Male,New York,19,47.39,210,1
3637,Customer_3637,43,Male,Los Angeles,13,61.17,139,1
3638,Customer_3638,33,Female,Houston,5,76.88,138,1
3639,Customer_3639,55,Female,Miami,6,80.3,83,1
3640,Customer_3640,40,Male,Chicago,20,94.87,428,1
3641,Customer_3641,49,Male,Chicago,8,65.78,110,1
3642,Customer_3642,41,Female,Houston,12,80.01,402,1
3643,Customer_3643,45,Male,Houston,20,60.77,469,0
3644,Customer_3644,47,Male,Miami,20,81.01,143,0
3645,Customer_3645,61,Male,Houston,2,52.14,270,0
3646,Customer_3646,20,Female,Houston,19,72.26,182,1
3647,Customer_3647,57,Female,New York,10,30.1,338,1
3648,Customer_3648,61,Male,New York,24,47.3,181,0
3649,Customer_3649,21,Male,New York,6,64.83,362,0
3650,Customer_3650,60,Female,Miami,5,87.49,298,1
3651,Customer_3651,41,Female,Los Angeles,18,42.66,111,0
3652,Customer_3652,60,Male,Houston,7,41.03,264,0
3653,Customer_3653,37,Female,Los Angeles,21,51.67,152,0
3654,Customer_3654,28,Female,Houston,19,58.11,499,1
3655,Customer_3655,55,Male,Houston,2,83.45,491,0
3656,Customer_3656,24,Female,New York,2,63.94,323,1
3657,Customer_3657,64,Female,Houston,17,72.14,264,1
3658,Customer_3658,41,Female,New York,7,94.32,224,0
3659,Customer_3659,37,Male,Los Angeles,23,61.65,276,1
3660,Customer_3660,56,Female,Houston,13,31.16,251,1
3661,Customer_3661,45,Male,New York,3,53.71,414,1
3662,Customer_3662,42,Male,Chicago,6,49.37,100,1
3663,Customer_3663,36,Female,Miami,20,58.94,487,1
3664,Customer_3664,66,Female,Los Angeles,20,87.78,74,1
3665,Customer_3665,70,Male,New York,1,82.61,323,0
3666,Customer_3666,61,Female,New York,18,83.42,184,0
3667,Customer_3667,45,Female,Los Angeles,23,57.49,428,1
3668,Customer_3668,31,Male,New York,14,96.49,73,0
3669,Customer_3669,50,Female,Chicago,17,76.09,352,0
3670,Customer_3670,32,Female,Chicago,21,78.28,128,1
3671,Customer_3671,41,Female,Chicago,5,46.56,254,0
3672,Customer_3672,40,Female,New York,19,99.52,360,1
3673,Customer_3673,56,Female,Houston,22,30.21,449,0
3674,Customer_3674,56,Male,Chicago,2,62.75,357,1
3675,Customer_3675,60,Male,Houston,11,77.79,469,0
3676,Customer_3676,43,Male,Houston,13,94.63,295,1
3677,Customer_3677,20,Male,Miami,15,73.81,427,0
3678,Customer_3678,24,Male,Los Angeles,18,57.22,289,1
3679,Customer_3679,52,Female,Houston,12,64.59,380,1
3680,Customer_3680,32,Female,New York,16,81.45,347,1
3681,Customer_3681,60,Female,New York,7,55.63,435,0
3682,Customer_3682,22,Male,Miami,12,90.07,472,1
3683,Customer_3683,26,Male,Chicago,6,70.51,296,0
3684,Customer_3684,56,Male,Houston,15,86.89,174,0
3685,Customer_3685,44,Male,Miami,22,32.47,260,0
3686,Customer_3686,48,Male,Los Angeles,12,95.3,411,1
3687,Customer_3687,70,Female,Houston,12,83.94,137,0
3688,Customer_3688,18,Male,Houston,12,69.51,372,0
3689,Customer_3689,70,Female,Miami,8,40.6,476,1
3690,Customer_3690,52,Female,Houston,5,90.69,248,0
3691,Customer_3691,48,Male,Miami,16,37.06,381,1
3692,Customer_3692,50,Female,Los Angeles,12,42.48,106,1
3693,Customer_3693,26,Male,Los Angeles,23,47.66,89,1
3694,Customer_3694,66,Male,Houston,2,72.04,135,0
3695,Customer_3695,48,Female,New York,14,67.92,165,0
3696,Customer_3696,52,Male,Los Angeles,10,51.76,65,0
3697,Customer_3697,35,Female,Los Angeles,23,95.95,321,1
3698,Customer_3698,62,Female,New York,5,90.55,445,1
3699,Customer_3699,63,Male,New York,15,58.8,452,0
3700,Customer_3700,66,Male,Los Angeles,14,51.08,295,1
3701,Customer_3701,62,Male,Houston,23,86.05,268,0
3702,Customer_3702,58,Female,New York,1,47.61,493,1
3703,Customer_3703,70,Female,Miami,3,36.24,187,1
3704,Customer_3704,58,Female,Chicago,1,58.7,418,1
3705,Customer_3705,20,Female,New York,21,58.69,301,0
3706,Customer_3706,66,Male,Los Angeles,12,43.95,198,0
3707,Customer_3707,68,Male,Chicago,15,35.39,478,0
3708,Customer_3708,62,Male,Chicago,19,60.95,406,1
3709,Customer_3709,25,Female,Los Angeles,12,73.84,113,1
3710,Customer_3710,68,Male,Chicago,12,69.21,336,1
3711,Customer_3711,51,Female,Los Angeles,23,57.02,391,0
3712,Customer_3712,44,Male,Los Angeles,1,46.89,416,1
3713,Customer_3713,67,Male,Los Angeles,11,83.62,410,0
3714,Customer_3714,33,Male,Los Angeles,12,58.56,391,0
3715,Customer_3715,30,Female,Houston,16,36.89,251,0
3716,Customer_3716,37,Male,New York,17,98.51,58,0
3717,Customer_3717,58,Male,Miami,22,78.18,117,0
3718,Customer_3718,57,Male,Miami,3,63.06,402,1
3719,Customer_3719,20,Female,New York,2,95.16,80,0
3720,Customer_3720,50,Male,Houston,16,38.21,271,1
3721,Customer_3721,29,Female,Houston,22,35.5,443,0
3722,Customer_3722,41,Male,Houston,2,89.33,479,1
3723,Customer_3723,48,Female,Chicago,20,61.03,153,1
3724,Customer_3724,66,Female,New York,24,37.3,245,1
3725,Customer_3725,53,Male,New York,22,77.36,124,0
3726,Customer_3726,49,Female,Miami,23,39.67,460,0
3727,Customer_3727,57,Male,Miami,1,40.87,233,0
3728,Customer_3728,65,Female,Houston,14,96.46,50,0
3729,Customer_3729,18,Male,Houston,10,83.4,394,1
3730,Customer_3730,36,Female,Houston,20,41.29,83,1
3731,Customer_3731,69,Male,New York,6,43.22,329,0
3732,Customer_3732,31,Male,Chicago,3,96.14,97,0
3733,Customer_3733,56,Male,New York,7,54.47,356,1
3734,Customer_3734,44,Male,Chicago,1,69.66,106,0
3735,Customer_3735,51,Female,Miami,18,94.18,241,1
3736,Customer_3736,38,Female,Chicago,1,44.72,257,1
3737,Customer_3737,40,Female,Chicago,10,94.44,188,1
3738,Customer_3738,51,Male,Miami,5,40.74,106,0
3739,Customer_3739,39,Male,Chicago,21,54.14,390,1
3740,Customer_3740,29,Female,Houston,5,69.66,341,0
3741,Customer_3741,61,Male,Los Angeles,10,95.99,435,1
3742,Customer_3742,58,Male,Houston,14,92.65,420,1
3743,Customer_3743,30,Female,Houston,17,32.48,447,0
3744,Customer_3744,29,Female,Chicago,10,82.46,119,0
3745,Customer_3745,70,Male,Chicago,11,97.32,308,1
3746,Customer_3746,31,Male,New York,17,40.71,149,0
3747,Customer_3747,66,Female,Houston,7,79.35,188,1
3748,Customer_3748,67,Female,Houston,20,51.51,281,0
3749,Customer_3749,46,Male,New York,12,84.66,342,1
3750,Customer_3750,38,Male,Houston,22,38.12,113,0
3751,Customer_3751,41,Male,Los Angeles,16,46.67,294,1
3752,Customer_3752,37,Male,Miami,16,58.23,301,1
3753,Customer_3753,19,Male,Houston,18,61.51,82,1
3754,Customer_3754,35,Male,Miami,8,43.55,437,0
3755,Customer_3755,34,Male,Houston,21,58.72,456,1
3756,Customer_3756,36,Male,Miami,20,86.52,379,1
3757,Customer_3757,33,Male,Chicago,11,72.04,88,0
3758,Customer_3758,18,Female,Miami,21,61.25,435,1
3759,Customer_3759,22,Female,Los Angeles,24,46.79,267,1
3760,Customer_3760,61,Female,Houston,9,64.55,361,1
3761,Customer_3761,62,Female,Los Angeles,10,52.48,411,1
3762,Customer_3762,51,Male,Chicago,5,67.17,491,0
3763,Customer_3763,31,Female,New York,19,65.76,234,0
3764,Customer_3764,41,Male,Houston,11,77.56,439,1
3765,Customer_3765,21,Female,Los Angeles,16,31.1,313,0
3766,Customer_3766,40,Male,Chicago,16,36.74,472,0
3767,Customer_3767,21,Female,Houston,1,39.0,386,0
3768,Customer_3768,33,Female,Chicago,5,89.48,365,1
3769,Customer_3769,69,Female,Miami,8,44.88,336,1
3770,Customer_3770,27,Male,New York,8,86.58,184,0
3771,Customer_3771,66,Female,Los Angeles,13,48.5,277,0
3772,Customer_3772,58,Male,Miami,18,68.42,160,0
3773,Customer_3773,66,Female,Houston,12,53.23,110,1
3774,Customer_3774,48,Male,Miami,6,46.83,487,0
3775,Customer_3775,69,Male,Los Angeles,19,66.51,56,0
3776,Customer_3776,41,Female,Chicago,10,90.78,289,0
3777,Customer_3777,50,Female,Houston,1,46.63,269,1
3778,Customer_3778,53,Female,Miami,8,56.65,304,1
3779,Customer_3779,45,Female,Miami,1,98.7,433,0
3780,Customer_3780,65,Male,Miami,17,30.88,160,1
3781,Customer_3781,60,Male,New York,15,96.35,310,0
3782,Customer_3782,38,Male,Houston,9,44.97,134,0
3783,Customer_3783,37,Female,Chicago,4,42.34,471,1
3784,Customer_3784,23,Male,Houston,2,71.93,103,1
3785,Customer_3785,33,Female,Chicago,10,37.17,428,1
3786,Customer_3786,51,Female,Chicago,23,32.77,162,1
3787,Customer_3787,64,Male,Miami,14,66.65,78,1
3788,Customer_3788,70,Male,Miami,17,49.27,359,1
3789,Customer_3789,22,Female,Chicago,11,71.49,458,1
3790,Customer_3790,69,Male,Houston,22,47.86,292,0
3791,Customer_3791,59,Male,Chicago,1,91.82,490,0
3792,Customer_3792,19,Female,Houston,15,53.88,498,1
3793,Customer_3793,23,Male,Houston,17,67.18,385,1
3794,Customer_3794,28,Male,New York,11,34.34,189,0
3795,Customer_3795,60,Male,Houston,2,57.91,494,1
3796,Customer_3796,66,Male,Houston,16,82.69,173,0
3797,Customer_3797,65,Male,Chicago,1,31.9,174,1
3798,Customer_3798,31,Male,Chicago,7,72.1,271,1
3799,Customer_3799,58,Male,Los Angeles,4,88.73,369,1
3800,Customer_3800,37,Male,Los Angeles,17,46.42,194,0
3801,Customer_3801,25,Male,Los Angeles,13,85.6,96,1
3802,Customer_3802,46,Female,Miami,9,99.15,370,0
3803,Customer_3803,26,Male,Houston,3,30.66,350,1
3804,Customer_3804,30,Female,Chicago,4,54.67,462,1
3805,Customer_3805,67,Male,Chicago,16,94.12,84,0
3806,Customer_3806,65,Male,Miami,22,72.84,128,0
3807,Customer_3807,40,Female,Chicago,18,83.78,208,0
3808,Customer_3808,60,Male,New York,8,37.45,329,0
3809,Customer_3809,19,Female,Houston,6,88.01,436,1
3810,Customer_3810,53,Female,Chicago,10,79.26,417,0
3811,Customer_3811,59,Male,New York,12,70.22,205,1
3812,Customer_3812,30,Female,New York,21,54.65,294,1
3813,Customer_3813,62,Female,New York,11,96.18,99,0
3814,Customer_3814,52,Male,Chicago,10,97.23,230,1
3815,Customer_3815,54,Male,Miami,5,46.22,402,1
3816,Customer_3816,20,Female,Los Angeles,5,61.31,391,0
3817,Customer_3817,63,Male,Chicago,24,71.17,268,0
3818,Customer_3818,43,Female,Chicago,16,85.05,421,0
3819,Customer_3819,57,Male,Miami,11,52.25,353,0
3820,Customer_3820,64,Female,Los Angeles,1,95.12,72,1
3821,Customer_3821,27,Female,Houston,24,76.99,452,0
3822,Customer_3822,43,Male,Houston,14,39.08,490,1
3823,Customer_3823,38,Female,Los Angeles,24,44.69,289,0
3824,Customer_3824,53,Female,Houston,10,56.55,111,1
3825,Customer_3825,32,Female,Los Angeles,1,84.51,216,0
3826,Customer_3826,21,Female,Los Angeles,22,36.86,258,1
3827,Customer_3827,60,Male,Chicago,22,68.81,404,0
3828,Customer_3828,56,Female,Chicago,24,82.47,236,1
3829,Customer_3829,68,Female,Houston,21,51.54,389,0
3830,Customer_3830,30,Female,Houston,3,76.81,198,0
3831,Customer_3831,29,Male,Chicago,13,45.24,250,1
3832,Customer_3832,54,Male,Houston,6,70.51,449,0
3833,Customer_3833,19,Male,Chicago,22,59.53,378,1
3834,Customer_3834,24,Female,Los Angeles,22,67.52,67,0
3835,Customer_3835,31,Male,Houston,24,77.5,432,0
3836,Customer_3836,70,Male,Chicago,7,34.16,284,0
3837,Customer_3837,70,Male,Los Angeles,21,91.14,298,0
3838,Customer_3838,50,Female,Chicago,23,73.92,75,1
3839,Customer_3839,47,Male,New York,8,60.56,232,1
3840,Customer_3840,33,Female,Los Angeles,12,80.52,454,0
3841,Customer_3841,19,Female,Los Angeles,16,84.57,327,1
3842,Customer_3842,32,Female,New York,16,65.06,370,1
